City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2015-01-11 14:00:00,46.42,91.5,7.96,20.32,0.0,15.38,0.8,8.37,26.24,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 15:00:00,46.42,91.5,7.96,20.32,0.0,15.38,0.8,8.37,26.24,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 16:00:00,46.42,91.5,7.96,20.32,0.0,15.38,0.8,8.37,26.24,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 17:00:00,46.42,91.5,7.96,20.32,0.0,15.38,0.8,8.37,26.24,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 18:00:00,46.42,91.5,7.96,20.32,0.0,15.38,0.8,8.37,26.24,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 19:00:00,46.42,91.5,7.96,20.32,0.0,15.38,0.8,8.37,26.24,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 20:00:00,46.42,91.5,7.96,20.32,0.0,15.38,0.8,8.37,26.24,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 21:00:00,46.42,91.5,100.52,51.97,161.77,15.38,100.52,22.3,6.42,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-11 22:00:00,46.42,91.5,132.57,57.9,198.42,15.38,132.57,26.95,7.21,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 00:00:00,46.42,91.5,126.17,52.55,186.07,15.38,126.17,26.28,5.38,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 02:00:00,46.42,91.5,53.78,43.53,103.7,15.38,53.78,26.86,4.5,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 03:00:00,46.42,91.5,2.07,43.08,38.22,15.38,2.07,28.09,6.12,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 04:00:00,46.42,91.5,5.72,43.22,43.05,15.38,5.72,81.04,6.08,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 05:00:00,46.42,91.5,21.98,41.01,56.88,15.38,21.98,57.86,6.38,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 06:00:00,46.42,91.5,13.93,37.14,45.8,15.38,13.93,34.66,4.83,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 07:00:00,46.42,91.5,28.55,37.15,61.68,15.38,28.55,29.04,6.33,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 08:00:00,46.42,91.5,31.62,39.17,67.73,15.38,31.62,25.88,17.54,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 09:00:00,46.42,91.5,20.42,47.35,68.07,15.38,20.42,27.89,51.75,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 11:00:00,46.42,91.5,7.96,28.43,24.25,15.38,0.8,78.25,48.79,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-12 12:00:00,46.42,91.5,0.05,21.64,17.92,15.38,0.05,37.16,54.92,0.0,0.0,3.98,116.0,Moderate
Ahmedabad,2015-01-12 13:00:00,46.42,91.5,0.13,16.41,12.08,15.38,0.13,29.04,93.29,0.0,0.0,4.58,116.0,Moderate
Ahmedabad,2015-01-12 14:00:00,46.42,91.5,0.17,20.26,16.47,15.38,0.17,33.84,108.54,0.13,0.0,2.98,116.0,Moderate
Ahmedabad,2015-01-12 15:00:00,46.42,91.5,0.42,24.41,19.25,15.38,0.42,33.43,123.71,0.13,0.0,2.75,116.0,Moderate
Ahmedabad,2015-01-12 17:00:00,46.42,91.5,0.33,22.9,21.4,15.38,0.33,109.5,100.42,0.0,0.0,3.42,116.0,Moderate
Ahmedabad,2015-01-12 18:00:00,46.42,91.5,1.32,28.05,28.87,15.38,1.32,73.54,100.12,0.0,0.0,5.17,116.0,Moderate
Ahmedabad,2015-01-12 19:00:00,46.42,91.5,24.6,45.47,76.92,15.38,24.6,43.77,47.88,2.37,0.0,4.15,116.0,Moderate
Ahmedabad,2015-01-12 20:00:00,46.42,91.5,135.03,69.03,210.85,15.38,135.03,40.74,25.33,10.87,0.0,17.53,116.0,Moderate
Ahmedabad,2015-01-12 21:00:00,46.42,91.5,188.8,70.82,266.7,15.38,188.8,27.72,29.54,13.1,0.4,33.08,116.0,Moderate
Ahmedabad,2015-01-12 22:00:00,46.42,91.5,230.62,69.0,306.72,15.38,230.62,46.7,29.79,10.97,0.28,53.42,116.0,Moderate
Ahmedabad,2015-01-12 23:00:00,46.42,91.5,258.42,68.89,333.15,15.38,258.42,48.6,23.0,20.25,0.13,55.52,116.0,Moderate
Ahmedabad,2015-01-13 00:00:00,46.42,91.5,260.63,54.4,316.93,15.38,260.63,41.45,23.25,21.83,0.0,49.37,116.0,Moderate
Ahmedabad,2015-01-13 01:00:00,46.42,91.5,191.48,57.29,248.02,15.38,191.48,34.16,13.42,18.43,0.0,48.3,116.0,Moderate
Ahmedabad,2015-01-13 02:00:00,46.42,91.5,134.12,60.68,189.87,15.38,134.12,33.84,7.58,22.62,22.2,33.28,116.0,Moderate
Ahmedabad,2015-01-13 03:00:00,46.42,91.5,43.48,55.1,92.57,15.38,43.48,22.12,7.04,29.28,59.98,15.88,116.0,Moderate
Ahmedabad,2015-01-13 04:00:00,46.42,91.5,48.37,49.69,91.27,15.38,48.37,31.89,6.88,20.1,34.35,8.72,116.0,Moderate
Ahmedabad,2015-01-13 06:00:00,46.42,91.5,2.3,40.95,38.37,15.38,2.3,45.4,6.58,10.97,53.2,8.12,116.0,Moderate
Ahmedabad,2015-01-13 08:00:00,46.42,91.5,22.2,41.54,59.97,15.38,22.2,84.11,7.79,3.48,4.32,1.92,116.0,Moderate
Ahmedabad,2015-01-13 09:00:00,46.42,91.5,37.35,53.48,90.63,15.38,37.35,49.1,9.29,9.05,8.72,5.63,116.0,Moderate
Ahmedabad,2015-01-13 11:00:00,46.42,91.5,0.1,37.14,33.6,15.38,0.1,101.27,42.83,0.28,0.0,4.42,116.0,Moderate
Ahmedabad,2015-01-13 13:00:00,46.42,91.5,0.32,29.79,26.82,15.38,0.32,112.83,63.79,0.33,0.0,2.52,116.0,Moderate
Ahmedabad,2015-01-13 16:00:00,46.42,91.5,0.07,20.12,14.72,15.38,0.07,60.11,114.08,0.43,0.0,2.33,116.0,Moderate
Ahmedabad,2015-01-13 17:00:00,46.42,91.5,0.98,30.91,29.57,15.38,0.98,68.95,81.17,0.83,0.0,2.98,116.0,Moderate
Ahmedabad,2015-01-13 18:00:00,46.42,91.5,2.75,35.68,39.47,15.38,2.75,55.81,67.46,1.33,0.0,4.7,116.0,Moderate
Ahmedabad,2015-01-13 19:00:00,46.42,91.5,2.23,52.97,58.08,15.38,2.23,96.17,34.71,2.43,0.0,6.58,116.0,Moderate
Ahmedabad,2015-01-13 20:00:00,46.42,91.5,12.77,61.52,80.67,15.38,12.77,119.43,20.88,4.2,0.0,13.38,116.0,Moderate
Ahmedabad,2015-01-13 21:00:00,46.42,91.5,56.58,60.66,122.77,15.38,56.58,102.12,21.88,9.6,0.0,18.68,116.0,Moderate
Ahmedabad,2015-01-13 22:00:00,46.42,91.5,82.88,54.8,143.0,15.38,82.88,134.54,24.79,7.02,0.0,19.02,116.0,Moderate
Ahmedabad,2015-01-13 23:00:00,46.42,91.5,136.87,61.31,202.72,15.38,136.87,8.37,19.88,31.35,46.47,27.62,116.0,Moderate
Ahmedabad,2015-01-14 00:00:00,46.42,91.5,46.55,66.05,115.18,15.38,46.55,8.37,15.58,7.13,0.0,16.73,116.0,Moderate
Ahmedabad,2015-01-14 01:00:00,46.42,91.5,58.1,63.48,119.68,15.38,58.1,190.77,12.42,13.08,17.4,16.35,116.0,Moderate
Ahmedabad,2015-01-14 02:00:00,46.42,91.5,67.3,54.96,117.7,15.38,67.3,156.31,7.21,13.35,17.4,17.4,116.0,Moderate
Ahmedabad,2015-01-14 03:00:00,46.42,91.5,29.43,50.82,75.55,15.38,29.43,143.0,7.58,2.7,0.0,20.2,116.0,Moderate
Ahmedabad,2015-01-14 04:00:00,46.42,91.5,7.96,39.49,30.63,15.38,0.8,129.08,9.75,1.83,0.0,9.87,116.0,Moderate
Ahmedabad,2015-01-14 05:00:00,46.42,91.5,7.96,28.78,17.33,15.38,0.8,104.95,27.12,0.5,0.0,4.48,116.0,Moderate
Ahmedabad,2015-01-14 07:00:00,46.42,91.5,7.96,20.16,8.5,15.38,0.8,51.85,11.54,0.0,0.0,1.22,116.0,Moderate
Ahmedabad,2015-01-14 08:00:00,46.42,91.5,7.96,16.47,7.07,15.38,0.8,42.84,8.29,0.0,0.0,1.38,116.0,Moderate
Ahmedabad,2015-01-14 09:00:00,46.42,91.5,2.03,31.79,30.38,15.38,2.03,39.4,7.5,0.52,0.0,1.75,116.0,Moderate
Ahmedabad,2015-01-14 10:00:00,46.42,91.5,2.37,28.22,28.25,15.38,2.37,31.99,10.29,0.57,0.0,2.93,116.0,Moderate
Ahmedabad,2015-01-14 12:00:00,46.42,91.5,0.98,20.8,20.18,15.38,0.98,26.54,12.71,0.2,0.0,2.5,116.0,Moderate
Ahmedabad,2015-01-14 13:00:00,46.42,91.5,7.96,10.85,8.82,15.38,0.8,18.52,20.08,0.0,0.0,3.05,116.0,Moderate
Ahmedabad,2015-01-14 14:00:00,46.42,91.5,7.96,15.42,14.2,15.38,0.8,14.87,28.12,0.0,0.0,2.27,116.0,Moderate
Ahmedabad,2015-01-14 15:00:00,46.42,91.5,7.96,14.77,9.83,15.38,0.8,13.97,38.71,0.0,0.0,1.85,116.0,Moderate
Ahmedabad,2015-01-14 17:00:00,46.42,91.5,7.96,9.29,5.75,15.38,0.8,14.16,49.75,0.0,0.0,1.03,116.0,Moderate
Ahmedabad,2015-01-14 19:00:00,46.42,91.5,7.96,15.37,14.95,15.38,0.8,14.27,31.0,1.13,2.82,1.13,116.0,Moderate
Ahmedabad,2015-01-14 21:00:00,46.42,91.5,1.13,34.07,37.47,15.38,1.13,12.57,13.12,2.67,0.0,4.17,116.0,Moderate
Ahmedabad,2015-01-14 22:00:00,46.42,91.5,0.02,24.86,24.78,15.38,0.02,18.89,22.71,1.73,0.0,3.72,116.0,Moderate
Ahmedabad,2015-01-14 23:00:00,46.42,91.5,7.96,19.57,20.1,15.38,0.8,25.63,27.12,0.27,0.0,1.5,116.0,Moderate
Ahmedabad,2015-01-15 01:00:00,46.42,91.5,7.96,13.66,10.37,15.38,0.8,27.48,29.71,0.0,0.0,2.22,116.0,Moderate
Ahmedabad,2015-01-15 02:00:00,46.42,91.5,7.96,12.95,7.45,15.38,0.8,26.47,34.67,0.0,0.0,1.27,116.0,Moderate
Ahmedabad,2015-01-15 03:00:00,46.42,91.5,7.96,18.62,13.63,15.38,0.8,37.73,28.58,0.0,0.0,0.5,116.0,Moderate
Ahmedabad,2015-01-15 04:00:00,46.42,91.5,0.12,19.77,17.38,15.38,0.12,42.7,20.04,0.0,0.0,0.47,116.0,Moderate
Ahmedabad,2015-01-15 06:00:00,46.42,91.5,7.96,14.55,10.45,15.38,0.8,48.78,39.79,0.0,0.0,0.18,116.0,Moderate
Ahmedabad,2015-01-15 07:00:00,46.42,91.5,7.96,11.29,10.2,15.38,0.8,29.1,45.0,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-15 08:00:00,46.42,91.5,0.17,14.24,14.95,15.38,0.17,23.3,35.21,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-15 09:00:00,46.42,91.5,0.77,17.3,17.82,15.38,0.77,21.61,31.88,0.0,0.0,0.6,116.0,Moderate
Ahmedabad,2015-01-15 13:00:00,46.42,91.5,0.15,10.39,10.03,15.38,0.15,13.93,64.29,0.0,0.0,1.38,116.0,Moderate
Ahmedabad,2015-01-15 17:00:00,46.42,91.5,0.07,10.18,9.27,15.38,0.07,11.65,88.08,0.0,0.0,0.32,116.0,Moderate
Ahmedabad,2015-01-15 19:00:00,46.42,91.5,0.03,20.1,20.92,15.38,0.03,17.09,56.62,0.0,0.0,1.13,116.0,Moderate
Ahmedabad,2015-01-15 20:00:00,46.42,91.5,5.3,38.93,48.17,15.38,5.3,45.74,23.21,1.13,0.0,2.7,116.0,Moderate
Ahmedabad,2015-01-15 22:00:00,46.42,91.5,0.28,27.97,30.47,15.38,0.28,46.18,32.88,0.0,0.0,2.33,116.0,Moderate
Ahmedabad,2015-01-16 00:00:00,46.42,91.5,2.82,27.53,32.8,15.38,2.82,64.01,25.83,0.0,0.0,3.08,116.0,Moderate
Ahmedabad,2015-01-16 01:00:00,46.42,91.5,1.12,20.02,18.65,15.38,1.12,63.87,33.75,0.0,0.0,2.05,116.0,Moderate
Ahmedabad,2015-01-16 06:00:00,46.42,91.5,0.08,16.98,13.48,15.38,0.08,36.56,26.75,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-16 07:00:00,46.42,91.5,0.07,15.35,14.15,15.38,0.07,30.91,27.71,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-16 08:00:00,46.42,91.5,0.82,17.57,18.0,15.38,0.82,24.41,26.08,0.0,0.0,0.23,116.0,Moderate
Ahmedabad,2015-01-16 09:00:00,46.42,91.5,1.4,19.18,19.25,15.38,1.4,27.6,23.46,0.0,0.0,0.5,116.0,Moderate
Ahmedabad,2015-01-16 10:00:00,46.42,91.5,1.12,16.86,16.47,15.38,1.12,29.42,35.92,0.0,0.0,0.68,116.0,Moderate
Ahmedabad,2015-01-16 11:00:00,46.42,91.5,1.02,14.7,15.52,15.38,1.02,24.07,51.21,0.0,0.0,3.63,116.0,Moderate
Ahmedabad,2015-01-16 12:00:00,46.42,91.5,0.5,14.41,14.42,15.38,0.5,20.04,63.75,0.0,0.0,4.08,116.0,Moderate
Ahmedabad,2015-01-16 14:00:00,46.42,91.5,0.33,12.45,11.37,15.38,0.33,16.92,88.42,0.0,0.0,1.0,116.0,Moderate
Ahmedabad,2015-01-16 16:00:00,46.42,91.5,0.17,11.67,10.78,15.38,0.17,19.58,96.62,0.0,0.0,1.12,116.0,Moderate
Ahmedabad,2015-01-16 17:00:00,46.42,91.5,0.15,11.23,10.25,15.38,0.15,17.93,95.75,0.0,0.0,0.37,116.0,Moderate
Ahmedabad,2015-01-16 18:00:00,46.42,91.5,0.35,16.34,17.2,15.38,0.35,15.09,88.62,0.48,1.2,0.77,116.0,Moderate
Ahmedabad,2015-01-16 19:00:00,46.42,91.5,1.7,38.12,44.45,15.38,1.7,28.04,41.54,1.03,0.0,5.3,116.0,Moderate
Ahmedabad,2015-01-16 21:00:00,46.42,91.5,3.6,42.76,50.52,15.38,3.6,30.3,23.54,2.07,0.0,7.67,116.0,Moderate
Ahmedabad,2015-01-16 22:00:00,46.42,91.5,3.38,38.54,44.92,15.38,3.38,57.45,25.12,1.8,0.0,5.47,116.0,Moderate
Ahmedabad,2015-01-16 23:00:00,46.42,91.5,0.18,28.23,30.5,15.38,0.18,93.1,38.33,0.13,0.0,2.42,116.0,Moderate
Ahmedabad,2015-01-17 00:00:00,46.42,91.5,3.82,33.59,37.82,15.38,3.82,70.65,25.58,0.0,0.0,1.28,116.0,Moderate
Ahmedabad,2015-01-17 01:00:00,46.42,91.5,0.33,30.22,27.33,15.38,0.33,81.37,22.67,0.0,0.0,1.67,116.0,Moderate
Ahmedabad,2015-01-17 02:00:00,46.42,91.5,0.05,28.08,20.98,15.38,0.05,79.33,25.54,0.0,0.0,0.5,116.0,Moderate
Ahmedabad,2015-01-17 04:00:00,46.42,91.5,7.96,13.69,7.63,15.38,0.8,34.85,47.79,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-17 05:00:00,46.42,91.5,0.12,11.96,8.32,15.38,0.12,31.87,49.96,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-17 07:00:00,46.42,91.5,0.03,14.93,12.17,15.38,0.03,32.46,44.92,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-17 08:00:00,46.42,91.5,0.75,19.72,19.67,15.38,0.75,27.32,36.62,0.0,0.0,0.65,116.0,Moderate
Ahmedabad,2015-01-17 09:00:00,46.42,91.5,1.53,18.23,20.23,15.38,1.53,25.61,40.58,0.0,0.0,1.63,116.0,Moderate
Ahmedabad,2015-01-17 10:00:00,46.42,91.5,1.1,15.37,17.25,15.38,1.1,54.91,50.88,0.0,0.0,1.47,116.0,Moderate
Ahmedabad,2015-01-17 11:00:00,46.42,91.5,1.17,17.5,19.77,15.38,1.17,66.42,58.42,0.0,0.0,2.55,116.0,Moderate
Ahmedabad,2015-01-17 12:00:00,46.42,91.5,0.92,17.61,18.82,15.38,0.92,51.5,69.0,0.0,0.0,3.07,116.0,Moderate
Ahmedabad,2015-01-17 13:00:00,46.42,91.5,0.82,13.61,13.95,15.38,0.82,42.72,81.42,0.0,0.0,2.92,116.0,Moderate
Ahmedabad,2015-01-17 14:00:00,46.42,91.5,0.67,15.5,15.0,15.38,0.67,40.92,85.5,0.0,0.0,2.48,116.0,Moderate
Ahmedabad,2015-01-17 17:00:00,46.42,91.5,0.4,13.37,12.72,15.38,0.4,30.15,96.96,0.0,0.0,2.3,116.0,Moderate
Ahmedabad,2015-01-17 18:00:00,46.42,91.5,0.68,22.07,22.48,15.38,0.68,21.88,84.0,0.0,0.0,1.83,116.0,Moderate
Ahmedabad,2015-01-17 19:00:00,46.42,91.5,0.85,37.57,42.53,15.38,0.85,30.1,46.58,0.87,0.0,2.0,116.0,Moderate
Ahmedabad,2015-01-17 20:00:00,46.42,91.5,13.65,50.95,69.33,15.38,13.65,146.94,20.04,0.9,0.0,7.97,116.0,Moderate
Ahmedabad,2015-01-17 22:00:00,46.42,91.5,71.45,56.95,134.53,15.38,71.45,51.41,23.33,3.52,0.0,19.98,116.0,Moderate
Ahmedabad,2015-01-17 23:00:00,46.42,91.5,90.28,53.87,149.58,15.38,90.28,39.01,20.71,7.97,0.0,15.27,116.0,Moderate
Ahmedabad,2015-01-18 00:00:00,46.42,91.5,23.03,46.95,72.57,15.38,23.03,42.93,16.88,3.3,0.0,10.02,116.0,Moderate
Ahmedabad,2015-01-18 01:00:00,46.42,91.5,11.7,44.5,54.88,15.38,11.7,90.67,10.88,0.95,0.0,9.33,116.0,Moderate
Ahmedabad,2015-01-18 03:00:00,46.42,91.5,7.96,21.09,10.88,15.38,0.8,57.8,41.62,0.0,0.0,2.55,116.0,Moderate
Ahmedabad,2015-01-18 04:00:00,46.42,91.5,7.96,19.8,9.83,15.38,0.8,35.1,47.62,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-18 05:00:00,46.42,91.5,7.96,20.43,11.93,15.38,0.8,28.98,45.29,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-18 11:00:00,46.42,91.5,1.03,18.55,19.95,15.38,1.03,107.72,62.79,0.0,0.0,1.67,116.0,Moderate
Ahmedabad,2015-01-18 12:00:00,46.42,91.5,0.58,15.35,16.17,15.38,0.58,47.08,74.38,0.0,0.0,2.23,116.0,Moderate
Ahmedabad,2015-01-18 14:00:00,46.42,91.5,0.3,11.54,10.07,15.38,0.3,33.56,97.42,0.0,0.0,0.53,116.0,Moderate
Ahmedabad,2015-01-18 15:00:00,46.42,91.5,0.1,9.4,7.38,15.38,0.1,23.02,99.71,0.0,0.0,0.52,116.0,Moderate
Ahmedabad,2015-01-18 17:00:00,46.42,91.5,0.03,11.27,9.43,15.38,0.03,28.39,104.04,0.32,0.72,0.0,116.0,Moderate
Ahmedabad,2015-01-18 18:00:00,46.42,91.5,0.27,17.19,17.63,15.38,0.27,20.64,91.83,1.45,3.33,0.0,116.0,Moderate
Ahmedabad,2015-01-18 19:00:00,46.42,91.5,0.93,32.52,36.57,15.38,0.93,29.93,57.12,1.33,1.05,1.02,116.0,Moderate
Ahmedabad,2015-01-18 20:00:00,46.42,91.5,2.93,46.66,54.87,15.38,2.93,34.45,28.29,1.68,0.0,3.1,116.0,Moderate
Ahmedabad,2015-01-18 21:00:00,46.42,91.5,21.33,51.35,78.67,15.38,21.33,88.39,22.38,1.83,0.0,2.98,116.0,Moderate
Ahmedabad,2015-01-18 22:00:00,46.42,91.5,31.22,48.99,85.92,15.38,31.22,75.07,23.75,4.13,0.0,8.77,116.0,Moderate
Ahmedabad,2015-01-18 23:00:00,46.42,91.5,23.9,47.8,76.7,15.38,23.9,62.18,21.17,2.83,0.0,13.42,116.0,Moderate
Ahmedabad,2015-01-19 01:00:00,46.42,91.5,9.17,44.33,53.12,15.38,9.17,68.27,11.62,0.58,0.0,8.02,116.0,Moderate
Ahmedabad,2015-01-19 04:00:00,46.42,91.5,7.96,26.63,19.02,15.38,0.8,67.37,31.75,0.0,0.0,0.75,116.0,Moderate
Ahmedabad,2015-01-19 06:00:00,46.42,91.5,7.96,24.25,18.23,15.38,0.8,23.04,31.38,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-19 07:00:00,46.42,91.5,0.05,25.13,20.57,15.38,0.05,33.6,28.92,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-19 08:00:00,46.42,91.5,0.78,25.58,23.68,15.38,0.78,33.0,28.38,0.0,0.0,0.72,116.0,Moderate
Ahmedabad,2015-01-19 09:00:00,46.42,91.5,1.45,25.18,24.6,15.38,1.45,42.09,32.33,0.0,0.0,0.55,116.0,Moderate
Ahmedabad,2015-01-19 10:00:00,46.42,91.5,2.03,20.65,22.15,15.38,2.03,76.21,44.75,0.0,0.0,0.87,116.0,Moderate
Ahmedabad,2015-01-19 11:00:00,46.42,91.5,1.23,20.64,21.85,15.38,1.23,87.3,51.96,0.0,0.0,2.23,116.0,Moderate
Ahmedabad,2015-01-19 13:00:00,46.42,91.5,0.5,19.62,18.52,15.38,0.5,70.98,73.5,0.0,0.0,3.9,116.0,Moderate
Ahmedabad,2015-01-19 14:00:00,46.42,91.5,0.27,16.65,15.0,15.38,0.27,51.57,80.96,0.0,0.0,2.53,116.0,Moderate
Ahmedabad,2015-01-19 15:00:00,46.42,91.5,0.22,14.08,11.82,15.38,0.22,42.23,93.67,0.0,0.0,1.15,116.0,Moderate
Ahmedabad,2015-01-19 16:00:00,46.42,91.5,0.08,13.62,11.85,15.38,0.08,36.24,97.08,0.0,0.0,0.43,116.0,Moderate
Ahmedabad,2015-01-19 17:00:00,46.42,91.5,0.58,18.21,17.43,15.38,0.58,30.04,88.29,0.0,0.0,0.88,116.0,Moderate
Ahmedabad,2015-01-19 18:00:00,46.42,91.5,0.17,19.16,18.65,15.38,0.17,25.2,85.04,0.13,0.0,2.92,116.0,Moderate
Ahmedabad,2015-01-19 19:00:00,46.42,91.5,3.42,32.18,38.37,15.38,3.42,93.56,82.29,0.27,0.0,3.87,116.0,Moderate
Ahmedabad,2015-01-19 20:00:00,46.42,91.5,2.27,41.19,46.15,15.38,2.27,51.9,49.46,0.82,0.0,4.57,116.0,Moderate
Ahmedabad,2015-01-19 21:00:00,46.42,91.5,0.33,34.81,37.63,15.38,0.33,36.39,40.46,1.33,0.0,3.77,116.0,Moderate
Ahmedabad,2015-01-19 23:00:00,46.42,91.5,0.42,28.93,30.2,15.38,0.42,28.97,41.88,0.0,0.0,4.12,116.0,Moderate
Ahmedabad,2015-01-20 01:00:00,46.42,91.5,7.96,18.0,13.55,15.38,0.8,40.15,58.17,0.0,0.0,1.87,116.0,Moderate
Ahmedabad,2015-01-20 02:00:00,46.42,91.5,7.96,19.18,13.1,15.38,0.8,27.98,49.58,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-20 04:00:00,46.42,91.5,7.96,11.92,7.98,15.38,0.8,33.43,53.21,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-20 06:00:00,46.42,91.5,0.07,15.84,14.55,15.38,0.07,57.57,40.75,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-20 07:00:00,46.42,91.5,0.08,17.15,16.6,15.38,0.08,69.33,36.33,0.0,0.0,0.0,116.0,Moderate
Ahmedabad,2015-01-20 08:00:00,46.42,91.5,1.22,22.47,24.72,15.38,1.22,84.74,28.92,0.0,0.0,0.2,116.0,Moderate
Ahmedabad,2015-01-20 10:00:00,46.42,91.5,2.32,20.49,24.0,15.38,2.32,108.6,35.33,0.0,0.0,3.82,116.0,Moderate
Ahmedabad,2015-01-20 12:00:00,46.42,91.5,1.0,21.07,22.52,15.38,1.0,42.47,60.29,0.58,0.0,2.82,116.0,Moderate
Ahmedabad,2015-01-20 13:00:00,46.42,91.5,0.7,25.05,26.5,15.38,0.7,55.68,80.0,0.0,0.0,3.77,116.0,Moderate
Ahmedabad,2015-01-20 14:00:00,46.42,91.5,1.02,28.7,29.48,15.38,1.02,59.53,78.62,0.0,0.0,2.82,116.0,Moderate
Ahmedabad,2015-01-20 15:00:00,46.42,91.5,0.22,23.3,21.85,15.38,0.22,63.7,101.62,0.15,0.0,1.85,116.0,Moderate
Ahmedabad,2015-01-20 17:00:00,46.42,91.5,0.18,16.67,15.92,15.38,0.18,59.86,102.38,0.0,0.0,0.92,116.0,Moderate
Ahmedabad,2015-01-20 18:00:00,46.42,91.5,0.15,25.22,25.17,15.38,0.15,31.9,84.25,0.0,0.0,1.52,116.0,Moderate
Ahmedabad,2015-01-20 21:00:00,46.42,91.5,20.2,55.09,78.32,15.38,20.2,42.03,47.46,0.23,0.0,20.48,116.0,Moderate
Ahmedabad,2015-01-20 22:00:00,46.42,91.5,16.72,48.91,69.35,15.38,16.72,95.91,54.33,0.0,0.0,9.92,116.0,Moderate
Ahmedabad,2015-01-21 02:00:00,46.42,91.5,7.96,29.05,19.78,15.38,0.8,68.97,46.17,0.0,0.0,1.58,116.0,Moderate
Ahmedabad,2015-01-21 04:00:00,46.42,91.5,7.96,33.19,27.3,15.38,0.8,158.93,16.96,0.0,0.0,2.12,116.0,Moderate
Ahmedabad,2015-01-21 05:00:00,46.42,91.5,0.07,29.92,26.42,15.38,0.07,165.58,19.58,0.0,0.0,3.75,116.0,Moderate
Ahmedabad,2015-01-21 07:00:00,46.42,91.5,17.47,24.3,42.58,15.38,17.47,135.64,42.67,0.0,0.0,4.77,116.0,Moderate
Ahmedabad,2015-01-21 08:00:00,46.42,91.5,36.97,25.95,62.67,15.38,36.97,83.31,77.75,0.35,0.0,7.05,116.0,Moderate
Ahmedabad,2015-01-21 09:00:00,46.42,91.5,46.77,36.23,84.1,15.38,46.77,64.29,23.25,1.55,0.0,8.3,116.0,Moderate
Ahmedabad,2015-01-21 10:00:00,46.42,91.5,20.32,63.3,88.05,15.38,20.32,131.53,15.0,3.05,0.0,11.38,116.0,Moderate
Ahmedabad,2015-01-21 12:00:00,46.42,91.5,1.22,51.01,53.88,15.38,1.22,182.92,31.38,0.13,0.0,8.75,116.0,Moderate
Ahmedabad,2015-01-21 13:00:00,46.42,91.5,0.33,27.67,26.78,15.38,0.33,198.44,56.08,0.0,0.0,5.88,116.0,Moderate
Ahmedabad,2015-01-21 15:00:00,46.42,91.5,0.75,25.72,23.43,15.38,0.75,151.53,60.38,0.32,0.0,3.63,116.0,Moderate
Ahmedabad,2015-01-21 18:00:00,46.42,91.5,6.85,38.15,41.73,15.38,6.85,75.11,86.79,0.37,0.0,5.18,116.0,Moderate
Ahmedabad,2015-01-21 19:00:00,46.42,91.5,3.28,33.6,37.35,15.38,3.28,93.82,68.54,1.43,0.0,4.73,116.0,Moderate
Ahmedabad,2015-01-21 20:00:00,46.42,91.5,16.98,39.07,57.0,15.38,16.98,76.94,70.17,0.0,0.0,13.07,116.0,Moderate
